theta1,theta2
57.13865027343597,-819.5560959083562
55.72519025717605,-822.7565060671942
54.22795530327684,-825.9664724946431
52.65152796793545,-829.1829425599065
51.00052473344104,-832.4030194812487
49.27953435800556,-835.6240372677552
47.49306456814088,-838.8436213958256
45.64549861140405,-842.0597343028452
43.74106236050711,-845.2707057625146
41.7838019221912,-848.4752490292655
39.77757110968493,-851.6724642526892
37.72602771148084,-854.8618310517465
35.63263723218942,-858.0431923161206
33.50068267562972,-861.2167313012256
31.333278957435933,-864.3829439466547
29.1333906414852,-867.5426081194464
26.90385185956041,-870.6967512036274
24.64738746928259,-873.8466171588451
22.366634709706734,-876.9936338779434
20.064164811322783,-880.1393814023725
17.74250419719078,-883.2855613149108
15.40415506856053,-886.433967425684
13.051615298729947,-889.5864577008194
10.687397662267179,-892.744927252134
8.314048503338865,-895.9112821090822
5.934165997395687,-899.0874134288605
3.5504181853701025,-902.2751717658164
1.1655609588939866,-905.4763410168686
-1.2175438516698553,-908.6926116863783
-3.595910188397402,-911.9255531737685
-5.966409260398171,-915.1765848829692
-8.325750917815883,-918.4469460875981
-10.670465142869945,-921.7376646624153
-12.996884065805183,-925.0495250113429
-15.301125108368188,-928.3830357837421
-17.579076068679708,-931.7383982678336
-19.826383175936527,-935.1154766711054
-22.03844334193855,-938.5137718224743
-24.21040199321792,-941.93240013118
-26.337157951040016,-945.370079875388
-28.41337680180206,-948.8251270247707
-30.43351403316975,-952.2954627785425
-32.391848874309495,-955.778634780117
-34.28252925879,-959.2718535212454
-36.09962763516914,-962.7720447647638
-37.83720651996186,-966.2759179206638
-39.48939178757199,-969.7800492672669
-41.05045081479259,-973.2809778162049
-42.51487185162981,-976.7753106017688
-43.87744048167824,-980.2598333662978
-45.133308848580256,-983.7316221343913
-46.278053504732554,-987.1881511039386
-47.30771827696438,-990.6273926612173
-48.21883938032313,-994.0479061193141
-49.00845103987026,-997.4489128972234
-49.67407096979733,-1000.830357176454
-50.21366607376274,-1004.1929524545407
-50.62559955211336,-1007.5382157342104
-50.90856114515707,-1010.8684922496209
-51.06148246046012,-1014.1869745890876
-51.08343921650013,-1017.497720827759
-50.973541802773504,-1020.8056768788621
-50.730814840585296,-1024.1167087884676
-50.35406546476493,-1027.4376512399822
-49.841738863398135,-1030.7763792164678
-49.19175823057074,-1034.1419107054876
-48.40134472829649,-1037.5445496125044
-47.46681137843638,-1040.9960796924959
-46.38332320191081,-1044.5100221444525
-45.14461491998103,-1048.1019709022135
-43.742658494710135,-1051.7900188312933
-42.16727905771498,-1055.5952805486418
-40.40573733066176,-1059.5424926259852
-38.44234807666155,-1063.6606040380045
-36.258329517529866,-1067.9831006516627
-33.832366973310855,-1072.5474129913146
-31.14298198239381,-1077.3919142949835
-28.174851395911777,-1082.547537040291
-24.932107119583,-1088.0197384973148
-21.458922509103502,-1093.7601821327548
-17.855138255994213,-1099.644792355404
-14.260980397210682,-1105.4940097946387
-10.807605307065334,-1111.1400726405684
-7.576018033269675,-1116.4828817418468
-4.594522487693874,-1121.493043962324
-1.8583659100715566,-1126.1847708669195
0.6516672191992401,-1130.5905664271177
2.958567660849399,-1134.74691519398
5.084357062807903,-1138.6881151096668
7.048440371426493,-1142.4442887078549
8.867313776276466,-1146.0411801837204
10.554786608573659,-1149.500598409032
12.122353617731727,-1152.8410231372811
13.579573964765146,-1156.0781899428798
14.934407620870592,-1159.2255951191394
16.19349816061311,-1162.2949113382092
17.362405256795455,-1165.296322410537
18.445794583982707,-1168.238790077883
19.447593341574613,-1171.1302654961332
20.371118740231772,-1173.9778562283361
21.219185580345076,-1176.7879574805559
21.994197872535466,-1179.5663544416798
22.698228426020403,-1182.3183010633713
23.33308947281296,-1185.0485794400902
23.90039667760253,-1187.7615430826168
24.401628268684263,-1190.4611467754369
24.83818048070044,-1193.1509653257915
25.211419999030273,-1195.8342033120039
25.522733622460688,-1198.5136978847959
25.77357491138445,-1201.1919167294639
25.965507172564035,-1203.8709534149652
26.100241771271527,-1206.5525224856779
26.179670491904783,-1209.2379567323537
26.205890530768066,-1211.9282090461554
26.181220740824084,-1214.623861053802
26.10820798786405,-1217.3251403098527
25.989622927586236,-1220.0319471719276
25.82844514734573,-1222.74389163642
25.62783837139969,-1225.4603394428395
25.39111720840627,-1228.1804657810694
25.121707611136177,-1230.903314094809
24.823103711916925,-1233.6278568961302
24.498823913284344,-1236.3530552823884
24.152369019401245,-1239.0779140094621
23.787184812629786,-1241.8015294879358
23.406630881947063,-1244.5231288365974
23.013956796339176,-1247.2420990210358
22.612285993986063,-1249.9580059900263
22.204607118805775,-1252.6706044867724
21.793772042020112,-1255.3798397831433
21.382499485632028,-1258.0858429342295
20.973383013931496,-1260.788921287817
20.568902153074617,-1263.4895459455138
20.171435500399483,-1266.1883377091015
19.783274855004233,-1268.886052808557
19.406639603912183,-1271.5835694418224
19.043690806272586,-1274.2818758948847
18.696544612579743,-1276.9820607766442
18.3672848259166,-1279.6853057088792
18.057974553220003,-1282.3928806618308
17.77066700656049,-1285.1061420197907
17.507415600344792,-1287.8265333946185
17.27028355463841,-1290.555589173104
17.061353262523237,-1293.294940781136
16.882735715618,-1296.0463256690075
16.73658031137219,-1298.8115990642689
16.625085392872982,-1301.5927485989705
16.550509900683906,-1304.3919119959992
16.515186550390556,-1307.2113980948716
16.521536992641057,-1310.0537116126497
16.572089468080225,-1312.9215821736764
16.669499541250975,-1315.817998307063
16.816574588787578,-1318.7462473088951
17.0163028311777,-1321.709962103349
17.27188783591594,-1324.713176519589
17.586789581829812,-1327.7603907334908
17.964773351719188,-1330.8566490022051
18.40996789088628,-1334.007632226865
18.92693438128985,-1337.2197682612953
19.520747725724693,-1340.500363117697
20.197091190142373,-1343.8577560331569
20.962364166895224,-1347.301500188825
21.82379980902653,-1350.842567565807
22.789582800051516,-1354.4935686674694
23.86894417271206,-1358.2689610679427
25.07218342201416,-1362.18518613723
26.41051644939296,-1366.2606045674374
27.89555193371622,-1370.5149713308524
29.538035038488374,-1374.9679648717413
31.345266971743015,-1379.63595989612
33.31644604210675,-1384.525983358223
35.43559700788976,-1389.6263202232728
37.66378469209584,-1394.8959576793857
39.936117105315006,-1400.2602672523553
42.170363989766045,-1405.6222279609724
44.2862414979569,-1410.887985146374
46.22330648597117,-1415.9904256222608
47.946960285025966,-1420.8966263322598
49.443859131922515,-1425.6011271359478
50.71392997314012,-1430.1148862678085
51.76376009090965,-1434.4563198711735
52.60247361268725,-1438.6458148400911
53.2395624429686,-1442.7029044590033
53.68390948034899,-1446.6450309904349
53.943452538040795,-1450.4871352182458
54.02516433053751,-1454.241635223776
53.935174971898334,-1457.9185669749645
53.67894913968715,-1461.5257768828917
53.26147516146683,-1465.069117501128
52.68744598831674,-1468.5526277914614
51.9614230503136,-1471.9786937461495
51.08797913562943,-1475.3481915461305
50.07181871470563,-1478.6606178764655
48.91787508768396,-1481.9142125259186
47.63138414679466,-1485.1060779600627
46.217934799883004,-1488.2322996678565
44.68349637292259,-1491.2880699901432
43.034423662481586,-1494.2678169826054
41.277440746526395,-1497.1653387322435
39.41960515357564,-1499.9739424987745
37.468254490785775,-1502.6865871399716
35.43093809269414,-1505.296026540622
33.31533663097936,-1507.7949512232926
31.129172889147338,-1510.1761249868282
28.880117034797777,-1512.432513293716
26.57568970908517,-1514.557400197371
24.22316610201197,-1516.5444908439783
21.829483905251514,-1518.3879969742975
19.40115764870341,-1520.08270335888
16.944201453747386,-1521.6240136932436
14.464061698196836,-1523.007975123327
11.965560509897893,-1524.2312812296896
9.452850413664406,-1525.291253933668
6.929379876332182,-1526.1858053626054
4.397868953341758,-1526.9133811900253
1.8602937619012712,-1527.472887322926
-0.682121887957615,-1527.8636020262024
-3.2289096638216326,-1528.0850756532752
-5.780356813172479,-1528.1370201122154
-8.337505359589994,-1528.0191900838438
-10.902152416579838,-1527.7312579028328
-13.476853276107823,-1527.2726840459775
-16.06492822247876,-1526.6425855553023
-18.670472766468585,-1525.8396058050319
-21.298368808316457,-1524.8617913806231
-23.954290446732756,-1523.706486452092
-26.644691596310086,-1522.3702635280636
-29.376751349656157,-1520.8489245323929
-32.158234198658285,-1519.137631805436
-34.99719197084024,-1517.231270193811
-37.90138956120441,-1515.1252030391092
-40.87728135461962,-1512.8166606749753
-43.92832836350761,-1510.3070495706543
-47.05251445545611,-1507.605371746235
-50.23926498091413,-1504.7324580475856
-53.4667485710824,-1501.7246290494422
-56.701474598982664,-1498.6340985484017
-59.90201695299289,-1495.5235684820752
-63.02646794622224,-1492.4556112661307
-66.04023743054397,-1489.4816348790741
-68.92045211323718,-1486.6357066651829
-71.65597522318252,-1483.9345948746377
-74.24471163616909,-1481.381656142579
-76.69030635919378,-1478.9715801888726
-78.99943125546149,-1476.6942981165307
-81.17995552094506,-1474.5376340216965
-83.2398621812139,-1472.4888934676687
-85.18667453143344,-1470.5357225393402
-87.02719352867157,-1468.666519521355
-88.76741065186296,-1466.8705918330531
-90.4125130800798,-1465.1381769572433
-91.96693322694924,-1463.46039629112
-93.43441621382054,-1461.8291802595838
-94.81809139166873,-1460.2371851772434
-96.12054106556405,-1458.6777122548144
-97.3438634286618,-1457.144633586555
-98.48972875741666,-1455.6323269749641
-99.55942895855968,-1454.1356199104794
-100.55392104730981,-1452.6497422791247
-101.47386533096449,-1451.1702870546928
-102.31965911413785,-1449.693178140204
-103.09146670904244,-1448.2146445431106
-103.7892464679785,-1446.731200138292
-104.41277547725375,-1445.2396283590758
-104.96167247271039,-1443.736971242026
-105.43541946147289,-1442.2205223275107
-105.83338246383522,-1440.6878229813149
-106.15483172315233,-1439.1366617515964
-106.39896166923914,-1437.5650764105171
-106.56491086095724,-1435.971358351811
-106.65178207532591,-1434.3540590258208
-106.65866265284765,-1432.7119980938264
-106.58464515139963,-1431.0442729757954
-106.42884830408687,-1429.3502694522747
-106.19043822045036,-1427.629672964501
-105.86864971643553,-1425.882480239663
-105.46280760806232,-1424.1090108534984
-104.97234775864452,-1422.309918332866
-104.39683763172862,-1420.4862003993571
-103.73599607368962,-1418.6392079636244
-102.98971203290452,-1416.770652500531
-102.15806191786814,-1414.8826114681065
-101.24132530497522,-1412.977531478096
-100.23999872741894,-1411.0582289808049
-99.15480730806198,-1409.1278882887457
-97.9867140383854,-1407.1900568279896
-96.73692654886665,-1405.2486375678366
-95.40690125881746,-1403.3078786329006
-93.99834483099434,-1401.3723601416702
-92.51321288363947,-1399.4469783377988
-90.95370592639,-1397.5369270824008
-89.32226248461153,-1395.647676757509
-87.62154935911119,-1393.7849505956558
-85.854448937232,-1391.954698404565
-84.0240434319147,-1390.1630676086063
-82.1335958847095,-1388.4163714920376
-80.18652773608581,-1386.7210545168707
-78.18639275194866,-1385.0836546145488
-76.13684710916851,-1383.510762428169
-74.0416154938219,-1382.008977620004
-71.90445315932119,-1380.584862561319
-69.72910402866886,-1379.244893984407
-67.51925510077663,-1377.9954134881239
-65.27848762352923,-1376.8425781267902
-63.01022570778869,-1375.7923126490334
-60.71768325303973,-1374.8502652534044
-58.403810209752436,-1374.021768955822
-56.071239288541655,-1373.3118107884889
-53.722234218184546,-1372.725011049279
-51.358640537086224,-1372.2656146880736
-48.98183966936089,-1371.9374966639011
-46.59270669188388,-1371.7441827649016
-44.19157175717548,-1371.6888870000585
-41.77818462070133,-1371.774566307223
-39.3516811547125,-1372.0039930417151
-36.91055013621432,-1372.379845577503
-34.452597988991506,-1372.9048174245486
-31.974908543665343,-1373.5817455844003
-29.473794250537345,-1374.4137594574179
-26.94473462835614,-1375.4044524813944
-24.382297060011176,-1376.5580797859764
-21.780034399989148,-1377.8797863757284
-19.130353401229673,-1379.37587142389
-16.424348134684912,-1381.0540945105197
-13.651594401990165,-1382.924027581619
-10.799906997329654,-1384.9974487126651
-7.855076815099575,-1387.288753096726
-4.800640654597769,-1389.8153071271386
-1.6178172184204964,-1392.5975594738013
1.7140843874293383,-1395.6584826242665
5.2161341193250825,-1399.0214402962745
8.90590117374183,-1402.7047709169142
12.789421003684003,-1406.7105744499436
16.8480367081829,-1411.0063583288972
21.02460784756715,-1415.505856081141
25.223319342941167,-1420.0689699062605
29.33509305752619,-1424.5376227951176
33.27399255909086,-1428.786952019562
36.99529021934107,-1432.7506678339373
40.48938119542355,-1436.412461533052
43.76692971119362,-1439.7850977824971
46.846978776155574,-1442.8936677439517
49.750295724043895,-1445.766193311066
52.496380860823535,-1448.4293769885116
55.10241593458334,-1450.9070810136802
57.583096648464256,-1453.220054973683
59.950816871986156,-1455.3861645261368
62.21596191357785,-1457.420779678734
64.3872090885495,-1459.3371785091854
66.47179791584834,-1461.1469121562566
68.47575996643656,-1462.8601158818424
70.40410952938356,-1464.485766787541
72.26100012522339,-1466.0318943343843
74.04985268996859,-1467.505751056922
75.77346085317454,-1468.9139504138716
77.43407795383091,-1470.262577722959
79.03348961522227,-1471.5572790644114
80.57307495923362,-1472.8033320856225
82.05385891585694,-1474.0057018501345
83.47655757214865,-1475.1690842460687
84.8416180911408,-1476.2979389823934
86.14925439727696,-1477.3965138313642
87.39947955439831,-1478.4688614986824
88.59213554150706,-1479.5188502990472
89.72692094976075,-1480.5501696667297
90.8034169732868,-1481.5663314244807
91.82111194051924,-1482.5706676578634
92.77942452767009,-1483.5663259863197
93.67772570885796,-1484.5562629789304
94.51535942657692,-1485.5432364252465
95.29166191061492,-1486.5297971342486
96.00597953275566,-1487.5182808929987
96.65768505842357,-1488.5108011675202
97.24619214473348,-1489.5092430695183
97.77096793691196,-1490.5152590425137
98.23154363118452,-1491.5302666396449
98.62752290092915,-1492.555448673826
98.95858812259264,-1493.5917559211312
99.22450438638215,-1494.63991245328
99.4251213313817,-1495.700423568622
99.5603729023827,-1496.7735861873668
99.63027518301949,-1497.8595014803097
99.63492251342625,-1498.9580894152007
99.57448214750579,-1500.0691048347235
99.44918774245569,-1501.1921546275798
99.25933199956935,-1502.3267155209244
99.00525878949597,-1503.472152008818
98.68735509696246,-1504.6277339365477
98.30604311013025,-1505.7926532827144
97.86177275969256,-1506.966039717121
97.35501498445167,-1508.1469745593804
96.78625596569836,-1509.3345028172391
96.15599253457097,-1510.5276430414629
95.46472891689831,-1511.7253947926035
94.7129749407204,-1512.9267435716151
93.90124579420902,-1514.1306631192729
93.03006338705367,-1515.336115037644
92.09995933700172,-1516.5420457302314
91.11147957511706,-1517.7473806962416
90.06519053797541,-1518.9510162498098
88.9616868916001,-1520.151808768422
87.80160070932193,-1521.3485616081032
86.58561200257277,-1522.5400098582613
85.31446047842677,-1523.724803148552
83.98895836898618,-1524.9014867658427
82.61000414402756,-1526.0684813931837
81.1785968784074,-1527.2240618461017
79.69585099859,-1528.36633525538
78.16301107776847,-1529.4932192298104
76.58146628650235,-1530.602420626031
74.95276403655406,-1531.691415652904
73.27862228176669,-1532.757432140422
71.56093986489311,-1533.7974349011774
69.80180422845883,-1534.8081151967044
68.00349574810511,-1535.7858853796372
66.16848790745912,-1536.7268798011426
64.29944252520598,-1537.6269630351162
62.39919927967513,-1538.481746359034
60.47075886598988,-1539.286613230108
58.517259276235244,-1540.0367541923806
56.54194492104464,-1540.7272112406201
54.54812861209456,-1541.352931156178
52.539146791018716,-1541.9088267383115
50.51830880218971,-1542.3898442178859
48.48884143415654,-1542.7910345107866
46.45383035656709,-1543.1076254101301
44.41616040900624,-1543.3350913991478
42.37845690791195,-1543.4692175553703
40.34303018763388,-1543.506154059623
38.31182545722298,-1543.4424581408186
36.28637973274602,-1543.2751208645875
34.26778711714285,-1543.0015769585432
32.256673089509924,-1542.619696776122
30.253177792496693,-1542.127760431875
28.25694763528968,-1541.524414987865
26.267133920221813,-1540.8086162403984
24.282396698308915,-1539.9795570813778
22.30091168680775,-1539.0365845542196
20.320377841000955,-1537.9791075878
18.338023042709427,-1536.8064969963846
16.350605313453396,-1535.5179787177594
14.354406935105123,-1534.1125204691552
12.345218816521154,-1532.5887110692981
10.31831233497304,-1530.9446306323382
8.268395668940512,-1529.1777087017144
6.1895513041224195,-1527.2845661729762
4.0751509517929465,-1525.260835589396
1.9177436536241623,-1523.1009531930054
-0.2910874011333846,-1520.79791527758
-2.5609032790803106,-1518.342991661756
-4.902624230042732,-1515.7253922074694
-7.328774846977618,-1512.931892140705
-9.85373433514111,-1509.946447061844
-12.493923276573137,-1506.7498874532314
-15.267762443067925,-1503.3199135874722
-18.195038647093376,-1499.6318881240811
-21.294929117969662,-1495.6614555957326
-24.581342806240627,-1491.3908468811628
-28.053841643636332,-1486.8212946585631
-31.683999615284396,-1481.9918049870666
-35.40373830493313,-1476.9952721186523
-39.110761486452915,-1471.970966229896
-42.69819947943248,-1467.0635155808127
-46.08807778815687,-1462.3767153965855
-49.24298463173206,-1457.9577000907304
-52.156849987509965,-1453.8100419482757
-54.840551884338346,-1449.9138557694837
-57.3114623668779,-1446.2403002541212
-59.58786131054017,-1442.7592677345333
-61.68650882690375,-1439.4426850596703
-63.621839077474604,-1436.2655782773088
-65.405879888419,-1433.2061475572546
-67.04845545879135,-1430.2454649356976
-68.55747254544809,-1427.3670692655935
-69.93920741252846,-1424.5565710968501
-71.19856379345971,-1421.8013075211165
-72.3392949098263,-1419.0900560578161
-73.36419168979839,-1416.4128045113457
-74.27524239442221,-1413.7605697706017
-75.07376937613876,-1411.1252579433865
-75.76054821109018,-1408.4995588865274
-76.33591363461602,-1405.8768691875632
-76.7998558401648,-1403.251238600259
-77.15210987262513,-1400.6173357000146
-77.39224008124202,-1397.9704290774864
-77.51972089159958,-1395.306380745468
-77.53401450248388,-1392.6216486306598
-77.4346455088082,-1389.9132951032873
-77.22127190268505,-1387.1789985139974
-76.89375142819169,-1384.417064713187
-76.45220188754546,-1381.626435578206
-75.89705374897072,-1378.8066917212514
-75.22909332116755,-1375.9580468393551
-74.44949486061998,-1373.0813316263493
-73.55984027621943,-1370.1779658016364
-72.5621255803113,-1367.2499176013025
-71.45875387159312,-1364.2996509744153
-70.2525153652313,-1361.3300616572822
-68.94655573345558,-1358.3444041714502
-67.5443347026634,-1355.346212515518
-66.04957739299641,-1352.339217817653
-64.46622122366195,-1349.327266432992
-62.7983613096747,-1346.3142418913603
-61.05019714266809,-1343.303993747332
-59.225983009431296,-1340.300275810544
-57.32998410919486,-1337.3066955154943
-55.36643974920578,-1334.3266754113897
-53.33953439390828,-1331.3634269937563
-51.25337677397867,-1328.4199364252568
-49.11198677089899,-1325.4989611470576
-46.91928940682312,-1322.6030359854428
-44.679114997738985,-1319.734487112375
-42.39520436627971,-1316.8954521094768
-40.071217945388646,-1314.087904388967
-37.71074761653383,-1311.3136803149623
-35.31733019582298,-1308.5745075168718
-32.894461588817485,-1305.8720330692345
-30.445610763484115,-1303.2078504097449
-27.97423282751028,-1300.5835240651127
-25.48378063173787,-1298.0006114433859
-22.977714449634203,-1295.4606811261046
-20.459509400118364,-1292.9653272520811
-17.932660386358126,-1290.5161797267656
-15.40068441643719,-1288.1149101185756
-12.867120254041842,-1285.7632332183443
-10.335525419958486,-1283.4629043424543
-7.809470629754434,-1281.2157125562492
-5.292531810956792,-1279.0234700834521
-2.7882798954839902,-1276.887998250334
-0.3002686307644276,-1274.8111103903332
2.1679793038097026,-1272.7945922050274
4.612987549870219,-1270.840180139406
7.031342333958855,-1268.949538381326
9.419709356702727,-1267.124235134504
11.774850902148414,-1265.3657188388515
14.093642751582141,-1263.6752950189618
16.37309048602438,-1262.0541044290242
18.610344773064845,-1260.5031031289748
20.802715257609226,-1259.0230450718852
22.947682712669195,-1257.614467707134
25.042909155043066,-1256.2776810098671
27.086245690304413,-1255.012760237963
29.075737919835955,-1253.819542597659
31.009628816905106,-1252.6976278736313
32.886359055633136,-1251.64638295454
34.704564852538184,-1250.664950066918
36.46307345151612,-1249.752258424357
38.16089644634884,-1248.9070389100054
39.79722118735282,-1248.1278413419393
41.371400558630924,-1247.4130538251088
42.88294143849283,-1246.7609236707935
44.33149216780634,-1246.1695793639517
45.71682935003938,-1245.6370530782679
47.038844293972005,-1245.161303274974
48.297529387458916,-1244.7402369708204
49.49296466048721,-1244.371731318862
50.62530476049598,-1244.0536542090026
51.694766524830506,-1243.7838836598648
52.70161729640129,-1243.5603258363567
53.64616409089483,-1243.380931585843
54.528743688652064,-1243.243711438254
55.349713692613804,-1243.146749060673
56.10944456617929,-1243.0882131943376
56.808312641754185,-1243.0663681315896
57.446694072221,-1243.0795828123817
58.02495968337923,-1243.126338635188
58.54347067525165,-1243.2052360863045
59.00257511361783,-1243.315000295512
59.402605149744524,-1243.4544856257671
59.74387490555113,-1243.6226794008855
60.026678962906786,-1243.8187048688758
60.251291398965655,-1244.0418234903823
60.41796531401693,-1244.2914366321993
60.52693280391179,-1244.5670867355332
60.57840533543909,-1244.8684580179909
60.57257448980856,-1245.195376757495
60.50961304646395,-1245.5478111956681
60.38967638662191,-1245.9258710878623
60.212904203080555,-1246.3298069170476
59.979422509852334,-1246.7600087792644
59.689345951953484,-1247.217004939347
59.34278042214358,-1247.7014600471473
58.93982599747449,-1248.2141729965547
58.480580214102744,-1248.7560744022167
57.965141703864724,-1249.3282236620728
57.393614220527205,-1249.9318055676115
56.766111087318244,-1250.5681264182422
56.08276010021969,-1251.238609591392
55.343708923460085,-1251.94479051598
54.549131014578535,-1252.6883109939251
53.69923211622324,-1253.470912812416
52.794257350393806,-1254.2944305889653
51.834498948022556,-1255.160783791936
50.82030464251886,-1256.0719678814196
49.75208675008074,-1257.030044519204
48.63033195213719,-1258.0371308022138
47.45561178616977,-1259.095387481368
46.22859384033776,-1260.2070061373245
44.95005363478728,-1261.3741952961384
43.62088715826378,-1262.5991654814734
42.24212401268467,-1263.8841132156426
40.81494110068161,-1265.2312039994686
39.340676771793945,-1266.6425543206967
37.82084532197018,-1268.1202127625984
36.25715171826116,-1269.6661403085384
34.65150639597828,-1271.282189964964
33.00603994902327,-1272.970085854829
31.32311750544594,-1274.7314019664532
29.605352549467852,-1276.5675407798146
27.85561991825789,-1278.4797120340143
26.077067666926034,-1280.4689119467196
24.273127459158758,-1282.535903249219
22.44752310485208,-1284.6811964592748
20.604276831948322,-1286.9050328775095
18.747712850316546,-1289.2073698598897
16.882457744860712,-1291.5878689859612
15.013437228119283,-1294.0458878053757
13.145868795457737,-1296.5804758978525
11.285249865262285,-1299.1903760165567
9.43734105917071,-1301.8740310934563
7.608144389510997,-1304.6295978588098
5.803876277252075,-1307.4549677577052
4.0309355255381885,-1310.3477957290027
2.295866618926877,-1313.3055372445147
0.6053189995625254,-1316.3254937926035
-1.0339967237584855,-1319.404866740992
-2.6153543666434462,-1322.5408192459324
-4.132057996820878,-1325.7305456131448
-5.577486175366417,-1328.9713472894093
-6.945132585968792,-1332.2607145045326
-8.22864089748623,-1335.596412523349
-9.421831656309353,-1338.9765715347462
-10.51871903376726,-1342.399779421513
-11.513515345050443,-1345.8651770354038
-12.400621383410494,-1349.3725561528013
-13.174600740733567,-1352.9224610080717
-13.830136371119153,-1356.5162951907919
-14.361967655640298,-1360.1564367446394
-14.764806109735453,-1363.8463655128671
-15.033227626944587,-1367.590808120454
-15.161538808311127,-1371.395907412592
-15.1436146193732,-1375.2694245302314
-14.972704690062596,-1379.220982700343
-14.641206819754316,-1383.2623612946097
-14.140410427481001,-1387.4078445499088
-13.460223626142664,-1391.6746165538877
-12.588923544503063,-1396.0831616589483
-11.513027862161392,-1400.6575536937312
-10.217511277892353,-1405.4253496152344
-8.686846632607384,-1410.416454620828
-6.907815491550464,-1415.6596795029025
-4.875659838889801,-1421.1748121428463
-2.605196765384662,-1426.9578565225536
-0.1455363505339997,-1432.961025081509
2.4115164557053106,-1439.0807317807232
4.945325346752702,-1445.1753291230436
7.34197971768494,-1451.1121166895425
9.524363533192673,-1456.8069223260638
11.456868378377857,-1462.2295319159125
13.133006965615671,-1467.3864584675587
14.56137209517107,-1472.3019907025282
15.756358104017277,-1477.005967722727
16.733391377150475,-1481.5277075995914
17.506889753388663,-1485.8935678541895
18.089594327296812,-1490.1262730459682
18.492517605377166,-1494.2449939220344
18.725137467693298,-1498.265694577619
18.79566800791396,-1502.2015369389492
18.711334997773836,-1506.0632598787622
18.478627860798547,-1509.859507049843
18.103519330240072,-1513.5971012505113
17.59165186916919,-1517.281272048892
16.948492771576245,-1520.9158458740997
16.179460566698214,-1524.5034076017482
15.29002524960449,-1528.0454414772043
14.285784554356416,-1531.5424577411434
13.172518220884944,-1534.994109838198
11.956222068774233,-1538.3993057133027
10.643123687963136,-1541.7563154746426
9.239681658516163,-1545.0628766459145
7.752570373775726,-1548.3162973558917
6.188652714566618,-1551.5135571289054
4.554942962364822,-1554.651404449958
2.8585624120854454,-1557.7264499793034
1.1066901291716598,-1560.7352541703463
-0.6934888160183669,-1563.674408078486
-2.534835504708041,-1566.540606305611
-4.410307859199361,-1569.330711268593
-6.31300833069841,-1572.041808272487
-8.236227397168946,-1574.6712511748965
-10.173482027446946,-1577.216698717838
-12.118548589530958,-1579.6761418559004
-14.065489964487602,-1582.04792261162
-16.00867686374254,-1584.3307451358098
-17.94280353349121,-1586.5236797436685
-19.86289816717983,-1588.6261607430984
-21.764328440484622,-1590.637978878714
-23.642802639913814,-1592.5592691933132
-25.494366883712942,-1594.3904950675142
-27.3153989395221,-1596.1324291457518
-29.102599133644574,-1597.7861317990855
-30.852978827029776,-1599.3529277165437
-32.563846907032236,-1600.834381159557
-34.232794714371956,-1602.2322703596767
-35.85767979320346,-1603.5485614884121
-37.43660881979409,-1604.7853825794575
-38.96792003254161,-1605.944997737188
-40.450165453190166,-1607.0297819206737
-41.882093156297586,-1608.042196549185
-43.262629811431715,-1608.98476613318
-44.590863690451854,-1609.8600560941684
-45.86602830085395,-1610.6706518979988
-47.08748677587363,-1611.4191395894075
-48.25471712322364,-1612.1080877816387
-49.36729840736144,-1612.7400311240428
-50.42489791536955,-1613.3174552431594
-51.427259334153895,-1613.8427831292183
-52.37419194691379,-1614.3183629203259
-53.2655608398135,-1614.7464570209088
-54.10127809551051,-1615.1292324790932
-54.881294938609486,-1615.4687525393972
-55.605594789093004,-1615.7669692820932
-56.27418717315673,-1616.0257172584531
-56.887102436440394,-1616.2467080314693
-57.444387202168215,-1616.4315255340719
-57.94610051595646,-1616.581622161
-58.39231061977652,-1616.6983155158944
-58.78309229955555,-1616.7827857415737
-59.11852475394352,-1616.836073368507
-59.39868993568586,-1616.859077623958
-59.623671321646114,-1616.8525551519651
-59.79355307267327,-1616.817119102054
-59.908419550075884,-1616.7532385522645
-59.968355161337996,-1616.661238239616
-59.97344451379301,-1616.5412985784922
-59.92377286117885,-1616.393455954591
-59.81942683425415,-1616.217603289036
-59.660495452894956,-1616.0134908740051
-59.447071423246626,-1615.780727487831
-59.17925272951479,-1615.5187818039713
-58.85714453577292,-1615.226984114558
-58.48086141867149,-1614.9045283954354
-58.05052995707634,-1614.5504747456596
-57.566291709351056,-1614.1637522403514
-57.02830661313112,-1613.7431622414895
-56.43675684590166,-1613.2873822166719
-55.791851187357565,-1612.7949701208815
-55.09382992625106,-1612.264369400775
-54.34297035505893,-1611.6939146847667
-53.5395928951556,-1611.0818382249565
-52.684067893074,-1610.4262771585409
-51.77682312467773,-1609.725281656407
-50.81835203845503,-1608.9768240248484
-49.80922276147722,-1608.1788088224066
-48.75008788164971,-1607.329084047362
-47.64169500754536,-1606.4254534420245
-46.48489809219993,-1605.4656899473482
-45.28066948965366,-1604.4475503251745
-44.03011269268125,-1603.3687909453226
-42.7344756770641,-1602.2271847105255
-41.39516475200332,-1601.0205390637018
-40.0137587880209,-1599.7467149891474
-38.59202366323287,-1598.4036468819443
-37.131926736616656,-1596.9893631183095
-35.63565112340628,-1595.5020071140186
-34.10560951379022,-1593.9398586088107
-32.54445724263615,-1592.301354862426
-30.95510428626512,-1590.5851113934416
-29.340725833895043,-1588.7899418364884
